ID,SENTENCE,judgement1,judgement2,judgement3,judgement4,judgement5,judgement6,judgement7,judgement8,judgement9,judgement10,judgement11,judgement12,judgement13,judgement14,judgement15,judgement16,judgement17,judgement18,judgement19,judgement20
951587433,"The offering, Series 1989-86, is backed by Fannie Mae 9 % securities.",6,2,2,1,4,3,6,2,5,1,4,1,2,3,3,3,4,2,3,2
951586709,The stock had been on the decline since the financing for the UAL buy-out fell through on Friday and developer Donald Trump subsequently withdrew a takeover offer of $ 120 a share for AMR.,1,3,3,3,2,4,4,5,6,3,2,6,6,5,4,4,6,5,5,4
951587451,"At the close, the narrower 30-share index was up 19.7 points to 1721.4.",4,2,1,4,4,3,2,2,3,3,4,2,5,5,4,3,2,1,3,4
951587286,"Mr. Icahn advocates the sale of the company's steel operations, and Mr. Corry doesn't necessarily disagree.",2,2,1,2,2,4,1,3,2,2,2,4,2,1,1,5,1,3,2,1
951586811,"Norman Berry, the creative executive who was apparently squeezed out of Ogilvy & Mather in June, is returning to Ogilvy's parent company, WPP Group PLC.",3,6,2,4,2,3,2,3,1,3,5,1,6,6,2,5,2,5,4,2
951586476,"Total value of the contract could be $ 100 million, Helionetics said, and work on the project would be about evenly divided.",3,2,2,3,2,2,5,3,3,2,3,4,5,3,2,4,4,4,2,2
951586616,"Appalachian Power Co., a subsidiary of American Electric Power Co., said it will redeem on Dec. 1 the entire $ 44.2 million of its 12 7/8 % first mortgage bonds due 2013.",5,6,5,7,2,5,5,6,5,7,3,5,5,4,4,6,4,6,3,4
951586951,The $ 13 billion the Fed injected into the money markets after the 1987 crash is more than enough to buy all the stocks traded on a typical day.,2,3,2,1,2,2,6,4,2,3,2,4,3,3,4,3,4,5,1,3
951586578,"In the nine months, net rose 35 % to $ 120.1 million, or $ 1.64 a share, from $ 89.2 million, or $ 1.22 a share, a year earlier.",6,6,2,7,4,6,4,5,7,2,7,3,4,4,6,5,6,6,5,5
951587246,"Even lobbyists for heavy industry, one of the interests hit hardest in the 1986 bill, are encouraged.",2,4,7,1,3,3,5,2,3,2,2,3,3,5,2,4,1,2,2,6
951586657,"Although Ryder didn't break out the charge, analysts estimated that the majority of the $ 57 million was linked to workers' compensation reserves and anticipated losses on the disposal of trucks.",4,7,2,7,3,5,3,4,6,5,3,3,7,6,5,2,6,6,5,3
951586423,"Imports rose sharply in the period, to $ 5.19 billion from $ 4.04 billion a year earlier, a change of 28 %.",3,3,6,4,6,3,3,3,1,4,4,3,4,3,4,5,4,4,5,4
951586769,And foreign creditors are likely to be more cautious about extending new loans because China is nearing a peak repayment period as many loans start falling due in the next two to five years.,6,5,1,7,3,3,5,4,4,4,4,5,2,6,3,6,3,5,5,7
951587059,"Materials and production costs also rose, TRW said.",3,1,1,2,1,1,1,2,2,1,2,3,1,2,2,2,1,3,1,1
951586774,"Officials at the United Scientific unit, Optic-Electronic Corp. of Garland, Texas, and at Imo Industries of Lawrenceville, N.J., couldn't be reached for comment.",2,2,2,2,1,2,5,2,3,3,6,3,6,2,2,5,5,4,5,5
951586937,"One source familiar with the airline said, however, that Mr. Corr wasn't informed in advance during the summer when Mr. Lorenzo began discussions with potential buyers.",1,3,3,2,5,3,3,3,3,3,4,5,2,2,3,4,1,2,4,2
951586394,"Frederick W. Lang, 65 years old, the founder of this software services concern, was elected to the new post of chairman.",1,1,1,6,2,3,1,3,1,3,2,3,3,4,2,1,1,2,3,3
951586820,"The Upper Saddle River, N.J., communications firm said it is considering alternatives to the restructuring of the senior secured notes because of changes in the high-yield market.",5,3,3,3,5,4,4,6,3,6,3,5,3,2,3,1,4,5,6,5
951586504,"The state has a $ 1 billion reserve, and is expected to add $ 1 billion to that fund in the next year.",2,1,2,1,2,1,3,4,2,2,2,2,4,2,3,4,1,3,1,1
951586371,"Treasury Secretary Nicholas Brady, Federal Reserve Board Chairman Alan Greenspan and Housing and Urban Development Secretary Jack Kemp are members of the board.",3,3,2,5,3,6,5,1,5,3,1,2,1,3,3,6,1,2,5,1
951586404,"And statements by the chairman of the IG Metall labor union, Franz Steinkuehler, also cast a cloud over trading, dealers said.",1,2,1,2,2,3,2,3,5,3,5,2,2,4,5,4,4,4,1,3
951587154,GE Capital has a working relationship with L.J. Hooker.,3,1,1,1,1,2,2,3,4,2,2,1,1,2,3,1,1,1,1,1
951586828,"Moreover, as a member of the Mitsubishi group, which is headed by one of Japan's largest banks, it is sure to win a favorable loan.",2,2,3,1,2,3,2,3,4,3,3,3,2,5,4,3,4,1,3,3
951587271,"This year, Hoechst will produce about 62,000 tons of CFCs in factories in Frankfurt, Spain and Brazil.",3,6,3,1,3,3,5,1,3,1,2,2,3,6,1,4,2,2,2,4
951587574,"Cantor provides price quotes to Telerate Systems Inc., a widely used electronic system.",3,2,1,1,2,1,3,5,3,1,4,3,4,1,2,4,3,3,4,3
951586907,"Gordon Trimmer will succeed Mr. Haines as manager of Canadian operations, and Mr. Kushkin's former position isn't being filled at this time, the company said.",3,2,1,2,2,1,5,5,4,3,3,4,5,2,3,3,5,4,3,5
951586428,"Aerojet General Corp., a unit of GenCorp Inc., was awarded a $ 40.1 million Air Force contract for Minuteman missile rocket motors.",2,2,2,1,4,3,2,3,2,2,5,2,2,3,2,4,3,5,6,3
951587300,"The post of chief executive has been vacant since July when Terry Pryce, 55, left the company.",2,2,2,1,1,1,4,3,2,2,1,3,2,2,1,1,2,3,1,1
951587029,Quebecor will own 57.5 % of the new subsidiary.,1,4,3,5,1,1,2,1,2,2,5,4,1,1,1,2,2,2,4,2
951586585,"On the $ 1.06 billion baseball agreement alone, CBS is likely to lose $ 250 million in four years, contends Mr. Wussler, the former CBS man, now at Comsat Inc.",3,5,2,6,6,5,4,2,7,3,6,5,5,3,6,2,2,5,5,3
951586632,"The Dayton, Ohio, maker of parts for the building and transportation industries said holders of the two issues can convert their stock into common shares through the close of business Dec. 1.",4,3,4,2,4,4,5,3,6,5,5,2,2,4,2,4,3,7,5,3
951587528,But the Japanese Fisheries Association criticized moves to ban the practice in international waters.,1,1,1,2,2,4,3,1,2,2,2,3,1,2,1,1,1,2,1,2
951586446,"FEDERAL FUNDS: 8 3/4 % high, 8 11/16 % low, 8 3/4 % near closing bid, 8 13/16 % offered.",6,7,4,7,3,4,4,5,7,7,5,7,7,2,4,5,6,7,5,5
951586720,"France's industrial production index for July and August rose 1 % from June and was up 4.6 % from a year ago, according to seasonally adjusted data from the National Statistics Institute.",7,7,2,5,6,2,4,3,1,4,4,4,3,5,6,3,6,1,3,6
951586808,"Field offices at New Orleans; Houston; Denver; Midland, Tex.; Bakersfield, Calif.; Oklahoma City; and Liberal, Kan., will be maintained.",1,3,1,1,3,2,2,1,2,1,3,3,4,3,5,4,1,3,2,1
951586495,"As with many other goods, the American share of Japan's PC market is far below that in the rest of the world.",2,2,1,1,5,2,3,1,2,1,2,2,3,3,3,5,1,3,4,3
951586780,"According to Avery, for the year ended Sept. 30, 1988, Uniroyal Chemical had sales of $ 734.2 million and a net loss of $ 47.1 million.",5,6,2,2,2,2,3,4,4,3,4,4,6,1,1,5,4,4,5,4
951586812,"In January, American Medical brought in a new chief executive officer, Richard A. Gilleland, 45, who will remain as chairman, president and chief executive.",1,2,1,2,1,3,6,2,1,3,4,2,4,4,2,4,4,5,2,2
951587465,"The announcement, made after the close of trading, caught analysts by surprise.",1,1,2,1,1,2,1,2,3,1,5,2,2,1,1,1,1,1,1,3
951587530,"For the 12 months ended in September, this index was up 5.1 %.",1,2,1,1,1,3,2,2,5,1,1,2,3,1,4,3,1,3,3,5
951587382,"Daihatsu also has the Fellow 90, the Leeza Spider and the Hijet Dumbo.",4,3,4,4,3,2,2,5,4,5,1,5,2,2,4,6,3,2,5,5
951587016,"For nonunion workers, the costs rose 1.4 %.",1,1,1,1,1,4,2,1,1,1,1,1,2,1,1,2,1,2,3,5
951587017,"Of course, that isn't really the case.",1,1,1,1,1,1,6,1,3,1,1,1,1,1,1,2,1,1,1,1
951586719,"The chairman said his board members, including representatives of West German insurance giant Allianz AG and French banks Credit Lyonnais and Societe Generale, hold nearly 50 % of Navigation Mixte's capital.",2,3,1,3,3,3,5,1,5,4,5,3,2,2,3,6,7,3,6,6
951586666,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.",1,4,1,3,3,5,6,4,3,2,5,7,3,4,4,6,5,5,6,1
951586871,"Thus, even including the latest week, the average general stock fund has soared more than 24 % so far this year, the Lipper Analytical figures show.",4,3,1,2,3,2,4,3,3,3,4,5,2,2,5,5,3,5,5,2
951586509,Blacks and Hispanics currently make up 38 % of the city's population and hold only 25 % of the seats on the council.,1,1,1,5,2,2,1,1,1,3,2,2,2,5,1,1,3,3,2,3
951586537,"If the matter requires further legal work or litigation, Mr. Cane says, his lawyers may refer the client to a law firm.",1,3,1,2,2,3,4,2,1,3,3,4,3,2,2,3,2,2,3,2
951587313,"In New York Stock Exchange composite trading, Carbide closed at $ 24.50 a share, down 50 cents.",6,1,1,4,2,2,2,2,1,4,3,5,3,3,1,3,2,2,1,2
951586792,"In the latest nine months, Ford earned $ 3.52 billion, or $ 7.51 a share, compared with $ 4.14 billion, or $ 8.53 a share.",2,2,3,2,3,3,4,4,5,2,1,5,3,3,5,2,6,3,4,3
951586693,That debt is part of the $ 2.1 billion of Holiday debt that Bass PLC of Britain said it would retire or assume when it agreed to buy the Holiday Inn business in August.,3,6,2,5,5,3,4,5,4,3,4,5,6,5,4,3,4,7,5,5
951586776,"Dan J. Hartwell, 41, executive vice president of Bank One, Dover, was named president and chief executive of the Dover bank, succeeding Mr. Pissocra.",2,6,2,6,5,1,6,3,2,4,5,2,5,5,3,5,2,3,1,2
951587091,"Meanwhile, there was an awful lot of confusion.",1,1,1,1,3,1,1,1,1,6,1,2,1,1,1,1,1,1,1,2
951586878,CRA Ltd. said it agreed to sell a 40 % stake in its Howick coal mine in the state of New South Wales to Mitsubishi Development Pty. of Japan.,2,2,1,3,3,2,4,4,5,3,3,4,5,2,3,6,5,3,5,4
951587469,"In addition, Delmed is exploring distribution arrangements with Fresenius USA, Delmed said.",2,1,3,5,3,2,2,2,3,1,3,2,4,3,3,2,3,4,1,2
951587046,Those include Rhin et Moselle Vie and Via Assurances.,4,2,2,2,3,2,2,1,1,2,1,2,3,1,1,3,1,3,1,5
951586713,"The ad agency's pretax profit margins were slightly under 10 % at the time of the takeover, according to analysts; London-based WPP's goal is to increase margins to 12 %.",6,3,3,4,2,3,5,5,5,4,4,4,6,2,4,6,3,5,3,7
951587322,"Ali Khalifa Al-Sabah, Kuwait's oil minister, recently estimated OPEC capacity at 25 million barrels a day.",1,2,1,2,2,3,2,4,5,3,5,2,1,4,5,6,1,5,1,3
951587334,Mr. Skase's statement was addressed to the stock exchange and appeared to be a response to the inquiry.,1,2,1,2,1,4,5,3,4,2,1,3,1,3,3,2,4,3,2,1
951586645,"The White House said he plans to hold a series of private White House meetings, mostly with Senate Democrats, to try to persuade lawmakers to fall in line behind the tax cut.",1,3,1,2,2,5,4,5,2,1,3,3,4,3,2,5,2,5,4,1
951586496,"Separately, Chrysler said it will idle for four weeks the St. Louis assembly plant that builds the Chrysler LeBaron and Dodge Daytona models.",1,2,1,2,2,3,2,4,3,5,6,2,1,3,4,3,5,1,3,2
951587432,"The offering, Series 1989-85, is backed by Fannie Mae 9 % securities.",5,2,2,3,5,2,2,3,6,3,3,2,3,4,4,3,4,2,5,1
951587191,"Roland J. Hawkins, chairman of Jet Vacations Inc., was elected to the board of this cruise line.",2,1,1,2,1,1,4,1,3,2,2,1,3,1,2,1,1,2,3,1
951587402,"Campeau Corp., the chain's owner, declined to comment on the report.",1,1,2,1,1,2,2,3,3,2,2,1,3,2,1,2,1,1,3,1
951586868,"In a Securities and Exchange Commission filing, Norwood said it's part of a group that holds 525,546 Phoenix Technologies common shares, or a 5.3 % stake.",4,7,6,2,4,5,6,5,3,3,1,5,5,6,4,5,3,4,3,4
951587394,"Citicorp fell 1/2 to 32, and Manufacturers Hanover slipped 3/8 to 40 1/4.",6,6,2,3,3,4,5,3,2,5,2,4,3,3,3,5,7,5,6,4
951587250,"In the third quarter, BSB earned $ 2 million, up from $ 1.8 million a year earlier.",3,2,1,2,4,1,5,2,3,2,5,1,1,5,1,1,4,1,4,4
951587117,The spinoff should solve a problem for the parent.,1,1,1,1,1,3,1,1,1,2,2,2,1,1,2,1,1,1,2,1
951586999,It also adds to the mystery of the venture.,1,2,1,1,1,1,1,2,6,2,1,1,2,1,1,2,1,1,2,1
951587038,"UAL currently has 22.6 million shares, fully diluted.",4,2,1,2,2,4,2,2,3,2,3,1,1,3,4,4,2,5,1,1
951586860,"The price of coffee has gone down almost 45 % since the beginning of the year, to the lowest level (after inflation) since the Great Depression.",2,2,2,1,1,2,3,2,1,3,3,1,3,2,2,2,1,1,1,3
951586972,"The television units of Paramount Communications Inc. and MCA Inc. are exploring the possibility of offering prime-time programming to independent stations two nights a week, industry executives say.",1,3,1,3,2,3,4,4,5,4,6,2,2,5,6,5,2,6,1,5
951586978,"The Nasdaq Financial Index rose 2.09, to 454.86.",3,1,1,3,3,2,1,1,2,2,4,1,2,2,4,4,1,1,2,2
951586967,"The earthquake that hit the San Francisco Bay area isn't likely to result in wholesale downgrading of bond ratings, officials at the two major rating agencies said.",1,3,1,2,2,3,4,4,4,3,5,3,2,4,5,5,6,3,1,4
951587285,"Operating profit climbed 51 %, to 572 million francs from 378 million in the first half of 1988.",5,2,2,3,1,3,6,4,4,2,3,4,4,2,3,4,3,5,1,2
951586594,"Bass ended up 3 higher at 966, Guinness closed at 589, down 7, and Scottish & Newcastle dropped 11 to 359, but Whitbread Class A shares rose 17 to 363.",5,3,3,2,3,5,3,5,6,3,2,6,6,5,4,3,6,6,4,5
951587392,"American Cyanamid is a Wayne, N.J., chemicals, drugs and fertilizer concern.",3,2,2,1,1,2,2,3,4,2,1,2,5,1,4,1,4,1,3,1
951586458,"Following the release of the company's fourth-quarter earnings, Apple Computer dropped 3/4 to 48 on volume of more than 2.3 million shares.",3,2,2,3,4,3,4,6,3,5,3,4,2,2,2,3,4,2,4,5
951586479,"Results for that quarter included a $ 30 million, or 40 cents a share, write-down associated with the consolidation of a facility.",6,2,6,7,2,4,2,2,6,1,4,3,5,3,4,3,3,2,6,4
951587492,"Ciba-Geigy is a Swiss pharmaceutical company and Chiron is based in Emeryville, Calif.",4,2,1,2,2,4,3,2,1,2,3,1,3,2,2,2,1,3,1,1
951586942,"Although index arbitrage is said to add liquidity to markets, John Bachmann, managing partner of Edward D. Jones, says too much liquidity isn't a good thing",2,4,2,3,3,4,5,3,2,4,5,6,4,3,2,5,5,4,4,3
951587190,"However, Delta Air Lines fell 1 1/2 to 67 1/2 and USAir Group dropped 3/4 to 42 1/2.",6,6,2,4,4,5,6,2,3,4,5,2,5,4,2,1,6,7,5,4
951586807,"At one point in the documentary, Mr. Sohmer, who is Jewish, says he felt rejected by many of the Protestants and Southerners he met at Yale.",1,2,1,2,2,2,4,1,3,2,2,2,3,2,4,1,5,6,5,3
951586790,"The delegation included a reporter from the New York Times, aides to Sen. Edward M. Kennedy and Rep. Les AuCoin, and Natural Resources Defense Council staff members.",1,2,1,2,2,2,3,6,3,5,2,1,4,4,3,3,4,5,3,3
951587071,October is a critical month for the privatization program.,1,2,1,1,2,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1
951586638,"In addition, the agreement calls for Gilbert H. Lamphere, chairman of Prospect Group's executive committee, to be named chairman of a restructured board that will include four new independent directors.",2,4,3,2,4,3,4,2,2,2,5,4,2,2,4,4,1,2,5,3
951586940,"Silicon Graphics Inc., a fast-growing maker of computer workstations, said it landed two federal government contracts worth more than $ 100 million over the next five years.",1,2,1,2,1,2,5,2,1,3,5,4,3,3,3,5,3,6,3,1
951586477,"Since last April, the investor has made seven so-called 13D filings in USAir, as he bought and sold the company's stock.",5,2,2,3,2,4,4,2,3,3,4,5,2,5,6,2,3,5,2,3
951587129,"By contrast, surgical abortion is 99 % effective.",1,1,1,2,1,3,1,1,3,1,1,1,1,1,3,3,1,2,4,3
951587326,"The agreements are with Security Pacific National Bank and an affiliate of Donaldson, Lufkin & Jenrette Securities Corp.",2,2,6,5,6,3,3,4,1,5,2,3,2,5,5,5,4,6,1,2
951587099,That was another reason the Street loved Santa Fe.,1,1,1,2,1,1,1,1,3,1,2,2,1,1,2,1,2,1,2,5
951586981,"Hilton rose 2 7/8 to 100, for example.",3,1,2,4,2,1,1,2,3,3,1,2,3,4,1,2,3,2,2,4
951587509,"In part, the trust cited the need to retain cash for possible acquisitions.",3,2,1,1,1,4,1,2,1,2,1,2,1,3,2,2,2,2,2,4
951586816,"One of the leaders behind the expanded use of 900 numbers is Call Interactive, a joint venture of giants American Express Co. and American Telephone & Telegraph Co.",2,2,2,3,3,3,5,4,5,4,3,4,4,4,2,6,4,1,5,2
951586668,"But early this year, PepsiCo Inc.'s Taco Bell unit and Wendy's International Inc. slashed prices and stepped up promotions, says John Rohs, an analyst for Wertheim Schroder & Co.",3,3,2,2,2,3,4,5,4,4,3,3,3,4,2,6,4,2,5,2
951587544,"By contrast, only 32 % expect an increase in the price of gold.",1,2,2,1,6,1,2,2,3,3,2,2,2,3,1,1,5,2,1,2
951587427,"And for now, at least, the competition isn't the only enemy.",1,2,1,1,1,2,1,1,5,2,3,2,1,2,1,1,1,1,1,1
951586448,"At that price, an analyst familiar with the machine said, the computer offers up to 10 times the performance of similar machines.",1,2,1,2,1,3,3,1,3,3,1,3,2,2,2,1,2,6,3,2
951586455,"U.S. steel imports in August fell 14 % from a year earlier to 1,531,000 tons, according to the American Iron and Steel Institute.",3,1,1,7,2,2,2,3,1,2,3,3,1,4,5,3,2,4,3,5
951587009,"Indeed, the government is taking a calculated risk.",1,1,2,3,1,1,1,2,1,4,1,2,2,4,2,2,2,2,1,1
951586557,"Consider, for instance, two bond funds from Vanguard Group of Investment Cos. that were both yielding 8.6 % on a recent day.",1,2,1,2,2,4,5,1,4,5,6,3,3,3,2,2,2,5,2,3
951586434,"The printing customers that Quebecor will gain through Maxwell Graphics include the Sunday newspaper supplement Parade, Time, Sports Illustrated and TV Guide.",1,2,1,2,2,6,3,6,2,2,3,3,4,3,3,2,5,3,4,2
951586882,"But several analysts and Japanese scientists familiar with the study, which was announced at a conference in Nagoya yesterday, expressed skepticism over the significance of the results.",2,4,4,2,2,3,5,5,4,5,2,5,2,4,3,4,4,4,1,2
951586931,"When Disney offered to pay Mr. Steinberg a premium for his shares, the New York investor didn't demand the company also pay a premium to other shareholders.",2,2,1,2,1,4,1,3,4,2,2,3,4,3,4,2,2,4,2,1
951586602,"The broadcast and publishing company reported net climbed to $ 80.8 million, or $ 4.56 a share, from $ 62.6 million, or $ 3.55 a share, in the year-earlier period.",6,2,3,3,4,4,2,5,4,5,2,4,4,5,5,2,4,2,6,4
951587114,Mr. Jones is attacking the problem on several fronts.,1,1,6,2,3,2,1,1,2,1,3,2,1,1,2,2,2,2,4,1
